"","X","spp","CommonName","Source","PrimerNote","Country","Site","lat","lon","stockid","CollectionYear","NumMarkers","MarkerName","CrossSpp","n","Repeat","He","Hese","file"
"677",8774,"Kajikia albida","Atlantic white marlin","Mamoozadeh et al. (2018) ICES Journal of Marine Science 75:892-902",0,"USA","Mid-Atlantic Coast",38.62602,-74.9619,NA,"1992-2014",1,"Isin40",1,"263","3",0.639,NA,"msats302"
"678",8775,"Kajikia albida","Atlantic white marlin","Mamoozadeh et al. (2018) ICES Journal of Marine Science 75:892-902",0,"USA","Mid-Atlantic Coast",38.62602,-74.9619,NA,"1992-2014",1,"Tge121",1,"263","4",0.835,NA,"msats302"
"679",8776,"Kajikia albida","Atlantic white marlin","Mamoozadeh et al. (2018) ICES Journal of Marine Science 75:892-902",0,"USA","Mid-Atlantic Coast",38.62602,-74.9619,NA,"1992-2014",1,"Tge144",1,"263","4",0.516,NA,"msats302"
"680",8777,"Kajikia albida","Atlantic white marlin","Mamoozadeh et al. (2018) ICES Journal of Marine Science 75:892-902",0,"USA","Mid-Atlantic Coast",38.62602,-74.9619,NA,"1992-2014",1,"Tge105",1,"263","2",0.652,NA,"msats302"
"681",8778,"Kajikia albida","Atlantic white marlin","Mamoozadeh et al. (2018) ICES Journal of Marine Science 75:892-902",0,"USA","Mid-Atlantic Coast",38.62602,-74.9619,NA,"1992-2014",1,"Isin11",1,"263","4",0.935,NA,"msats302"
"682",8779,"Kajikia albida","Atlantic white marlin","Mamoozadeh et al. (2018) ICES Journal of Marine Science 75:892-902",0,"USA","Mid-Atlantic Coast",38.62602,-74.9619,NA,"1992-2014",1,"Isin29",1,"263","3",0.686,NA,"msats302"
"683",10571,"Lutjanus analis","Mutton snapper","Carson et al. (2011) Fishery Bulletin 109:416-428",0,"USA","Florida Keys",24.729533,-81.045198,NA,"2007-2009",1,"Lan3",0,"118","3",0.857,NA,"msats301"
"684",10572,"Lutjanus analis","Mutton snapper","Carson et al. (2011) Fishery Bulletin 109:416-428",0,"USA","Florida Keys",24.729533,-81.045198,NA,"2007-2009",1,"Lan6",0,"114","2",0.868,NA,"msats301"
"685",10573,"Lutjanus analis","Mutton snapper","Carson et al. (2011) Fishery Bulletin 109:416-428",0,"USA","Florida Keys",24.729533,-81.045198,NA,"2007-2009",1,"Lan9",0,"118","2",0.795,NA,"msats301"
"686",10574,"Lutjanus analis","Mutton snapper","Carson et al. (2011) Fishery Bulletin 109:416-428",0,"USA","Florida Keys",24.729533,-81.045198,NA,"2007-2009",1,"Lan11",0,"116","2",0.901,NA,"msats301"
"687",10575,"Lutjanus analis","Mutton snapper","Carson et al. (2011) Fishery Bulletin 109:416-428",0,"USA","Florida Keys",24.729533,-81.045198,NA,"2007-2009",1,"Lan12",0,"118","2",0.642,NA,"msats301"
"688",10576,"Lutjanus analis","Mutton snapper","Carson et al. (2011) Fishery Bulletin 109:416-428",0,"USA","Florida Keys",24.729533,-81.045198,NA,"2007-2009",1,"Lan13",0,"118","2",0.341,NA,"msats301"
"689",10577,"Lutjanus analis","Mutton snapper","Carson et al. (2011) Fishery Bulletin 109:416-428",0,"USA","Florida Keys",24.729533,-81.045198,NA,"2007-2009",1,"Lca20",1,"117","2",0.659,NA,"msats301"
"690",10578,"Lutjanus analis","Mutton snapper","Carson et al. (2011) Fishery Bulletin 109:416-428",0,"USA","Florida Keys",24.729533,-81.045198,NA,"2007-2009",1,"Lca22",1,"118","2",0.507,NA,"msats301"
"691",10579,"Lutjanus analis","Mutton snapper","Carson et al. (2011) Fishery Bulletin 109:416-428",0,"USA","Florida Keys",24.729533,-81.045198,NA,"2007-2009",1,"Lys4",1,"118","2",0.355,NA,"msats301"
"692",10580,"Lutjanus analis","Mutton snapper","Carson et al. (2011) Fishery Bulletin 109:416-428",0,"USA","Florida Keys",24.729533,-81.045198,NA,"2007-2009",1,"Lys8",1,"118","2",0.05,NA,"msats301"
"693",10581,"Lutjanus analis","Mutton snapper","Carson et al. (2011) Fishery Bulletin 109:416-428",0,"USA","Florida Keys",24.729533,-81.045198,NA,"2007-2009",1,"Lys13",1,"118","2",0.742,NA,"msats301"
"694",10582,"Lutjanus analis","Mutton snapper","Carson et al. (2011) Fishery Bulletin 109:416-428",0,"USA","Florida Keys",24.729533,-81.045198,NA,"2007-2009",1,"Prs248",1,"117","2",0.87,NA,"msats301"
"695",10583,"Lutjanus analis","Mutton snapper","Carson et al. (2011) Fishery Bulletin 109:416-428",0,"USA","Florida Keys",24.729533,-81.045198,NA,"2007-2009",1,"Ra1",1,"118",NA,0.567,NA,"msats301"
"696",10584,"Lutjanus analis","Mutton snapper","Carson et al. (2011) Fishery Bulletin 109:416-428",0,"USA","Florida Keys",24.729533,-81.045198,NA,"2007-2009",1,"Ra2",1,"118",NA,0.781,NA,"msats301"
"697",10585,"Lutjanus analis","Mutton snapper","Carson et al. (2011) Fishery Bulletin 109:416-428",0,"USA","Florida Keys",24.729533,-81.045198,NA,"2007-2009",1,"Ra6",1,"118",NA,0.105,NA,"msats301"
"698",10586,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Lsy13",1,"32","2",0.764,NA,"ppdat"
"699",10587,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Lsy14",1,"30","2",0.48,NA,"ppdat"
"700",10588,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Lsy10",1,"32","2",0.912,NA,"ppdat"
"701",10589,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Lsy11",1,"32","2",0.771,NA,"ppdat"
"702",10590,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Lan5",0,"29","4",0.973,NA,"ppdat"
"703",10591,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Och10",1,"32","3",0,NA,"ppdat"
"704",10592,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Lan11",0,"27","2",0.892,NA,"ppdat"
"705",10593,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Lsy1",1,"29","2",0.889,NA,"ppdat"
"706",10594,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Och4",1,"32","2",0.55,NA,"ppdat"
"707",10595,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Lan3",0,"31","3",0.843,NA,"ppdat"
"708",10596,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Och11",1,"32","2",0.942,NA,"ppdat"
"709",10597,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Lsy8",1,"32","2",0,NA,"ppdat"
"710",10598,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Lan6",0,"30","2",0.909,NA,"ppdat"
"711",10599,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Och6",1,"30","2",0.912,NA,"ppdat"
"712",10600,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Lsy5",1,"31","3",0.364,NA,"ppdat"
"713",10601,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Lsy4",1,"32","2",0.258,NA,"ppdat"
"714",10602,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Lan9",0,"30","2",0.821,NA,"ppdat"
"715",10603,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Lan13",0,"32","2",0.325,NA,"ppdat"
"716",10604,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Och9",1,"32","2",0.878,NA,"ppdat"
"717",10605,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Lan12",0,"32","2",0.678,NA,"ppdat"
"718",10606,"Lutjanus analis","Mutton snapper","Renshaw et al. 2007 Mol Ecol Notes",1,"USA","Key West, FL",24.551807,-81.818333,"MUTSNAPSATLCGM","",1,"Och14",1,"30","2",0,NA,"ppdat"
"719",10631,"Lutjanus analis","Mutton snapper","Shulzitski 2005 Thesis",0,"USA","Dry Tortugas, FL",24.625484,-82.868857,"MUTSNAPSATLCGM","2003",1,"LaC-16",0,"39","2",0.859,NA,"ppdat"
"720",10632,"Lutjanus analis","Mutton snapper","Shulzitski 2005 Thesis",0,"USA","Dry Tortugas, FL",24.625484,-82.868857,"MUTSNAPSATLCGM","2003",1,"La49a",0,"38","4",0.894,NA,"ppdat"
"721",10633,"Lutjanus analis","Mutton snapper","Shulzitski 2005 Thesis",0,"USA","Dry Tortugas, FL",24.625484,-82.868857,"MUTSNAPSATLCGM","2003",1,"La27a",0,"29","4",0.92,NA,"ppdat"
"722",10634,"Lutjanus analis","Mutton snapper","Shulzitski 2005 Thesis",0,"USA","Dry Tortugas, FL",24.625484,-82.868857,"MUTSNAPSATLCGM","2003",1,"La18a",0,"38","4",0.964,NA,"ppdat"
"723",10635,"Lutjanus analis","Mutton snapper","Shulzitski 2005 Thesis",0,"USA","Dry Tortugas, FL",24.625484,-82.868857,"MUTSNAPSATLCGM","2003",1,"La45a",0,"39","4",0.876,NA,"ppdat"
"724",10636,"Lutjanus analis","Mutton snapper","Shulzitski 2005 Thesis",0,"USA","Dry Tortugas, FL",24.625484,-82.868857,"MUTSNAPSATLCGM","2003",1,"La39",0,"38","2",0.794,NA,"ppdat"
"725",10637,"Lutjanus analis","Mutton snapper","Shulzitski 2005 Thesis",0,"USA","Dry Tortugas, FL",24.625484,-82.868857,"MUTSNAPSATLCGM","2003",1,"La25",0,"38","4",0.942,NA,"ppdat"
"726",10638,"Lutjanus analis","Mutton snapper","Shulzitski 2005 Thesis",0,"USA","Dry Tortugas, FL",24.625484,-82.868857,"MUTSNAPSATLCGM","2003",1,"La34a",0,"38","4",0.915,NA,"ppdat"
"727",10639,"Lutjanus analis","Mutton snapper","Shulzitski 2005 Thesis",0,"USA","Jupiter, FL",26.942884,-80.067873,"MUTSNAPSATLCGM","2004",1,"La49a",0,"55","4",0.916,NA,"ppdat"
"728",10640,"Lutjanus analis","Mutton snapper","Shulzitski 2005 Thesis",0,"USA","Jupiter, FL",26.942884,-80.067873,"MUTSNAPSATLCGM","2004",1,"La45a",0,"55","4",0.891,NA,"ppdat"
"729",10641,"Lutjanus analis","Mutton snapper","Shulzitski 2005 Thesis",0,"USA","Jupiter, FL",26.942884,-80.067873,"MUTSNAPSATLCGM","2004",1,"La39",0,"54","2",0.802,NA,"ppdat"
"730",10642,"Lutjanus analis","Mutton snapper","Shulzitski 2005 Thesis",0,"USA","Jupiter, FL",26.942884,-80.067873,"MUTSNAPSATLCGM","2004",1,"La25",0,"55","4",0.949,NA,"ppdat"
"731",10643,"Lutjanus analis","Mutton snapper","Shulzitski 2005 Thesis",0,"USA","Jupiter, FL",26.942884,-80.067873,"MUTSNAPSATLCGM","2004",1,"La18a",0,"55","4",0.966,NA,"ppdat"
"732",10644,"Lutjanus analis","Mutton snapper","Shulzitski 2005 Thesis",0,"USA","Jupiter, FL",26.942884,-80.067873,"MUTSNAPSATLCGM","2004",1,"LaC-16",0,"54","2",0.858,NA,"ppdat"
"733",10645,"Lutjanus analis","Mutton snapper","Shulzitski 2005 Thesis",0,"USA","Jupiter, FL",26.942884,-80.067873,"MUTSNAPSATLCGM","2004",1,"La27a",0,"44","4",0.945,NA,"ppdat"
"734",10646,"Lutjanus analis","Mutton snapper","Shulzitski 2005 Thesis",0,"USA","Jupiter, FL",26.942884,-80.067873,"MUTSNAPSATLCGM","2004",1,"La34a",0,"55","4",0.917,NA,"ppdat"
"735",10654,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Daytona",29.454631,-80.371514,NA,"2008-2011",1,"Lca20",0,"98","2",0.162,NA,"msats302"
"736",10655,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Daytona",29.454631,-80.371514,NA,"2008-2011",1,"Lca22",0,"96","2",0.783,NA,"msats302"
"737",10656,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Daytona",29.454631,-80.371514,NA,"2008-2011",1,"Lca43",0,"98","2",0.526,NA,"msats302"
"738",10657,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Daytona",29.454631,-80.371514,NA,"2008-2011",1,"Lca64",0,"98","2",0.801,NA,"msats302"
"739",10658,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Daytona",29.454631,-80.371514,NA,"2008-2011",1,"Lca91",0,"98","2",0.579,NA,"msats302"
"740",10659,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Daytona",29.454631,-80.371514,NA,"2008-2011",1,"Lca107",0,"98","2",0.814,NA,"msats302"
"741",10660,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Daytona",29.454631,-80.371514,NA,"2008-2011",1,"Prs55",0,"98","2",0.256,NA,"msats302"
"742",10661,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Daytona",29.454631,-80.371514,NA,"2008-2011",1,"Prs137",0,"98","2",0.676,NA,"msats302"
"743",10662,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Daytona",29.454631,-80.371514,NA,"2008-2011",1,"Prs221",0,"98","2",0.767,NA,"msats302"
"744",10663,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Daytona",29.454631,-80.371514,NA,"2008-2011",1,"Prs240",0,"98","2",0.899,NA,"msats302"
"745",10664,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Daytona",29.454631,-80.371514,NA,"2008-2011",1,"Prs248",0,"98","2",0.865,NA,"msats302"
"746",10665,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Daytona",29.454631,-80.371514,NA,"2008-2011",1,"Prs260",0,"98","2",0.439,NA,"msats302"
"747",10666,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Daytona",29.454631,-80.371514,NA,"2008-2011",1,"Prs275",0,"98","2",0.61,NA,"msats302"
"748",10667,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Daytona",29.454631,-80.371514,NA,"2008-2011",1,"Prs282",0,"98","2",0.64,NA,"msats302"
"749",10668,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Daytona",29.454631,-80.371514,NA,"2008-2011",1,"Prs328",0,"98","2",0.531,NA,"msats302"
"750",10669,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Daytona",29.454631,-80.371514,NA,"2008-2011",1,"Prs333",0,"98","2",0.361,NA,"msats302"
"751",10670,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Daytona",29.454631,-80.371514,NA,"2008-2011",1,"Ra6",1,"98","2",0.461,NA,"msats302"
"752",10671,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Lca20",0,"101","2",0.208,NA,"msats302"
"753",10672,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Lca22",0,"101","2",0.727,NA,"msats302"
"754",10673,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Lca43",0,"101","2",0.539,NA,"msats302"
"755",10674,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Lca64",0,"101","2",0.782,NA,"msats302"
"756",10675,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Lca91",0,"101","2",0.613,NA,"msats302"
"757",10676,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Lca107",0,"98","2",0.781,NA,"msats302"
"758",10677,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs55",0,"101","2",0.253,NA,"msats302"
"759",10678,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs137",0,"101","2",0.721,NA,"msats302"
"760",10679,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs221",0,"101","2",0.522,NA,"msats302"
"761",10680,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs240",0,"101","2",0.889,NA,"msats302"
"762",10681,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs248",0,"101","2",0.888,NA,"msats302"
"763",10682,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs260",0,"101","2",0.398,NA,"msats302"
"764",10683,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs275",0,"101","2",0.564,NA,"msats302"
"765",10684,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs282",0,"101","2",0.636,NA,"msats302"
"766",10685,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs328",0,"101","2",0.568,NA,"msats302"
"767",10686,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Prs333",0,"101","2",0.336,NA,"msats302"
"768",10687,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Georgia",31.119093,-80.543631,NA,"2008-2011",1,"Ra6",1,"101","2",0.384,NA,"msats302"
"769",10688,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Lca20",0,"101","2",0.177,NA,"msats302"
"770",10689,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Lca22",0,"100","2",0.725,NA,"msats302"
"771",10690,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Lca43",0,"101","2",0.583,NA,"msats302"
"772",10691,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Lca64",0,"101","2",0.774,NA,"msats302"
"773",10692,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Lca91",0,"101","2",0.573,NA,"msats302"
"774",10693,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Lca107",0,"101","2",0.781,NA,"msats302"
"775",10694,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs55",0,"101","2",0.297,NA,"msats302"
"776",10695,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs137",0,"99","2",0.72,NA,"msats302"
"777",10696,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs221",0,"101","2",0.803,NA,"msats302"
"778",10697,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs240",0,"100","2",0.892,NA,"msats302"
"779",10698,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs248",0,"101","2",0.877,NA,"msats302"
"780",10699,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs260",0,"101","2",0.394,NA,"msats302"
"781",10700,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs275",0,"101","2",0.632,NA,"msats302"
"782",10701,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs282",0,"101","2",0.684,NA,"msats302"
"783",10702,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs328",0,"101","2",0.559,NA,"msats302"
"784",10703,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Prs333",0,"101","2",0.695,NA,"msats302"
"785",10704,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Melbourne",28.144258,-80.058802,NA,"2008-2011",1,"Ra6",1,"101","2",0.355,NA,"msats302"
"786",10705,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Lca20",0,"97","2",0.174,NA,"msats302"
"787",10706,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Lca22",0,"97","2",0.752,NA,"msats302"
"788",10707,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Lca43",0,"97","2",0.56,NA,"msats302"
"789",10708,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Lca64",0,"97","2",0.77,NA,"msats302"
"790",10709,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Lca91",0,"97","2",0.562,NA,"msats302"
"791",10710,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Lca107",0,"97","2",0.8,NA,"msats302"
"792",10711,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Prs55",0,"97","2",0.251,NA,"msats302"
"793",10712,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Prs137",0,"97","2",0.682,NA,"msats302"
"794",10713,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Prs221",0,"97","2",0.797,NA,"msats302"
"795",10714,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Prs240",0,"97","2",0.907,NA,"msats302"
"796",10715,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Prs248",0,"97","2",0.869,NA,"msats302"
"797",10716,"Lutjanus campechanus","Northern red snapper","Hollenbeck et al. (2015) Fisheries Research 172:17-25",0,"USA","Middle Grounds",28.873504,-84.162994,NA,"2008-2011",1,"Prs260",0,"97","2",0.357,NA,"msats302"
